ajol_id,author
205901,K. David
205901,O.G.C. Ezebuiro
205901,O.O. Olaleye
205901,O.J. Onogwu
205901,R.J. Yusuf
205901,I.C. Asongo
205901,H. Ibrahim
205901,O.A. Abraham
205901,M.A. Saidu
205901,D. Abdullahi
205901,S. Umar
205901,H. Sabo
205902,N.O. Achukwu
205902,I.B. Enweani
205902,C.C. Aniobi
205902,P.O. Isiofia
205902,U.S.A. Ogbonna
205903,O.G. Ajakaye
205903,E.T. Obimakinde
205904,S.A.V. Abakpa
205904,I.J. Obadina
205904,T.J. Fambegbe
205904,A.F Makinde
205904,A.I. Adeleye
205906,J.O. Akor
205906,V.U. Obisike
205906,E.A. Omudu
205906,G.N. Imandeh
199947,Prof Chinyere N. Ukaga
199948,M.S.O Aisien
199949,O.A Adulugba
199949,T.S Atsuwe
199949,V.U Obisike
199951,M.T Damashi
199951,O.I Adedeji
199951,A Mai Bukar
199951,R Babamaaji
199951,D.A Dakul
199953,C.C Amuzie
199953,T.M Marcus
199953,J.F Espínola-Novelo
199954,J Kamani
199954,E.G Msheliza
199954,J.P Yidawi
199954,A Sada
199954,U.A Turaki
199954,J González-Miguel
199955,A.N.C Amadi
199955,B.C Chukwuemeka
199955,P.I Obeten
199955,Q.O Lawrence
200027,I Isa
200027,L Salim
200027,B Kamba
199981,M Maurice
199981,E.U Sode
199981,I.B Otu-Bassey
200026,H.J Ozemoka
200026,M.O.S Aisien
200107,A.O Omonona
200107,I.O Ademola
200107,P.O Odeniran
200107,A.J Jubril
200107,O Asenowo
200107,O Olagbenro
200113,I.A Umohata
200113,P.M.E Ubulom
200113,P.S Thomas
200113,U.S Nwangwu
200168,E.U Anele
200168,I.H Nock
200168,I.M.K Gadzama
200170,C.O Okoye
200170,T.L.O Aken’ova
200170,E Kogi
200170,S.A Luka
200171,B Adewale
200171,O Rahman
200171,M Sulyman
200171,C Uwalaka
200171,M Ajayi
200241,R.T Bello
200241,S.A Luka
200241,I.M.K Gadzama
200242,G.D.B Awi-Waadu
200242,U.C Akai
200242,U Living-Jamala
200243,C.M Egbuche
200243,A.E Onyido
200243,P.U Umeanaeto
200243,E.N Nwankwo
200243,I.F Omah
200243,C.B Ukonze
200243,J.J Okeke
200243,C.K Ezihe
200243,K.C Irikannu
200243,M.I Aniekwe
200243,J.C Ogbodo
200243,J.O Enyinnaya
200261,O Edo-Taiwo
200261,O.P Ominun
200261,R.O Jibunor
200261,J.C Ehiagwina
200261,M.S.O Aisien
200262,P.P Ayawei
200262,H.O Imafidor
200262,G.D.B Awi-Waadu
200262,A Abah
200264,M.A Mafe
200266,J.P Fabiyi
200267,A.O Awharitoma
200267,V.O Idubor
200267,E.E Imalele
196983,G.M. Ugwuoke
196983,I.K. Idika
196983,S.B. Pewan
196985,M.R. Daben
196985,B.O. Echor
196985,S.A. Da’an
196986,Z.A. Ibrahim
196986,T. Aken’Ova
196986,S.A. Luka
196987,T.J. Akinnubi
196987,O.A. Morenikeji
196988,D. Bitrus
196988,R. Weka
196988,R. Yakubu
196988,I.N. Ogo
196988,J. Kamani
196988,E. Ikeh
196989,V.E Ukatu
196989,U. Abubakar
196989,T. Adamu
196989,A.I. Daneji
196989,A.O. Atta
196989,I. Nenge
196990,K. Elele
196990,E. Karibi
196990,L.B. Gboeloh
196991,C. Nnolim
196991,T.A. Adekeye
196991,H.O. Awobode
196994,B.N. Esimai
196994,O.O. Njoku
196994,C.I. Eneanya
196997,A.M. Daskum
196997,G. Chessed
196997,M.A. Qadeer
196997,L.Y. Ling
196998,M.O. Elom
196998,V.U. Usanga
196998,C.A. Uhuo
196998,U.J. Nwiboko
196998,S.N. Egwu
196999,B.E. Bassey
196999,K.N. Opara
196999,L.P. Usip
197000,P. Olayinka
197000,P. Ajide
197000,H.O. Awobode
197000,A.J. Osundiran
197000,O.S. Onile
197000,A.S. Adebayo
197000,R. Isokpehi
197000,C.I. Anumudu
197001,C. Nadabo
197001,M.S.C. Ramyil
197001,C.S.S. Bello
197001,R.O. Ike
197001,T.O. Ogundeko
197001,J. Ihimekpen
197001,N. Suchi
197001,P.A. Bassi
197001,P.J. Adu
197002,O. Edo-Taiwo
197002,M.S.O. Aisien
197003,P.I. Ojodale
197003,H.I. Inabo
197003,E.E. Ella
197003,O.O. Okubanjo
197004,M. Usman
197004,A.J. Natala
197004,I.D. Jatau
197004,N.I. Ogo
197004,E.O. Balogun
197004,M.D. Lawal
197004,A. Mahmuda
197005,N.I. Udoidung
197005,K.N. Opara
197005,P.D. Okodi
197005,N.D. Ekpo
197005,I. Atting
189896,U.M. Chukwuocha
189896,K. Nwikasi
189896,G.C. Nwakwuo
189896,I.N.S. Dozie
189897,I.C.J. Omalu
189897,S.S. Eke
189897,I.K. Olayemi
189897,E.C. Egwim
189897,H.U. Yamman
189897,I.M. Ocha
189897,M.T. Ogunniyi
189897,O.S. Ajibaye
189897,C.A. Otuu
189897,C.I. Nnaji
189897,P.U. Inyama
189898,M.A. Adeleke
189898,J.A. Adeyemi
189898,T.T. Oyeniyi
189899,H. Onoja
189899,F.O. Nduka
189899,A.E. Abah
189923,J.A. Yohanna
189923,P.C. Gau
189923,V.A. Adejoh
189925,J.A. Njilmah
189925,A. Ja’afaru
189925,S.O. Elkannah
189925,D. David
189925,Y.V. Gbebi
189925,D.G.W. Chintem
189925,D.S. Elkanna
189925,T. Danladi
189928,H.U. Yamman
189928,I.C.J. Omalu
189928,A. Abubakar
189928,S.O. Abolarinwa
189928,S.S. Eke
189929,K. Elele
189929,B.O. Aziaka
189941,E.P. Danba
189941,M.S. Bingari
189941,J.D. Zira
189941,B.E. Wama
189941,Y.V. Akwa
189941,A. Ja’afaru
189941,S.O. Elkanah
189941,D.G.W. Chintem
189941,B.A. Aliyu
189941,E.A. Alexander
189941,A. Siki
189943,V.A. Maikai
189943,J.E. Watti
189943,A. Okolo
189943,B. Desmond
189949,I. Olufotebi
189949,P. O. Odeniran
189949,I.O. Ademola
189950,A.A. Imasuen
189950,M.S.O. Aisien
189951,S. Ahmed
189951,A.B. Ahmed
189951,K.I. Auta
189952,N.S. Ijezie
189952,B.M. Matur
189952,Y.D. Malann
189974,C. Isaac
189974,S.A. Ezekiel
189974,N.P. Turay
189974,H.O. Adamu
189974,J.A. Ohiolei
189975,H. Isah
189975,M.S. Abdulsalam
189975,N.E. Egbe
189976,N.B. Agumah
189976,J.K. Opara
189976,O.F. Odoemena
189976,C.J. Mbamalu
189976,C.M. Oru
189976,M. Chukwu
189980,F. Nduka
189980,O.J. Nebe
189980,N. Njepuome
189980,D.A. Dakul
189980,I.A. Anagbogu
189980,E. Ngege
189980,S.M. Jacob
189980,I.A. Nwoye
189980,U. Nwankwo
189980,R. Urude
189980,S.M. Aliyu
189980,A. Garba
189980,W. Adamani
189980,C. Nwosu
189980,A. Clark
189980,A. Mayberry
189980,K. Mansiu
189980,B. Nwobi
189980,S. Isiyaku
189980,R. Dixon
189980,G.O. Adeoye
189980,G.A. Amuga
189983,A.A. Imasuen
189983,A.O. Awharitoma
189983,E.E. Enabulele
189985,C.C. Amuzie
189985,N. Odukwu
189985,A.F. Green
189989,A.J. Adeola
189989,A.N. Adeola
189989,E.A. Fajobi
189989,K.O. Babatunde
189989,O.A. Akande
189989,S.R. Ajayi
189990,V.A. Adejoh
189990,V.A. Pam
189990,N.R. Uzoigwe
189990,R.S. Naphtali
189990,J.A. Yohanna
189990,R.G. Pam
189990,A. Ombugadu
189991,F.N.C. Enwezor
189991,M. Mamman
189991,A.C. Igweh
189992,C.U. Inegbenosun
189992,A.J. Natala
189992,I.D. Jatau
189992,B. Ijoh
189992,H.O. Adamu
189992,C.O. Inegbenosun
189993,C.I. Ogbaje
189993,O.C. Nwosu
189993,C.D. Onah
189994,A. Bremang
189994,T. Opoku-Agyemang
189994,S. Ockling
189994,B.O. Emikpe
189994,T.A. Jarikre
189995,J. Luka
189995,O.J. Ajanusi
189995,N.P. Chiezey
189995,J.O.O. Bale
189995,J.T. Tanko
189995,I.N. Ogo
189996,M.U. Ememe
189996,L.B. Tekdek
189996,J.O. Ayo
189997,A. Inuwa
189997,A.W. Mbaya
189997,A.M. Kokori
189997,A.B. David
189998,A.O. Omonona
189998,Y.O. Kareem
189998,P.O. Odeniran
189998,I.O. Ademola
190000,F. Djieyep-Djemna
190000,I.H. Nock
190000,T.O.L. Aken’Ova
190000,E. Kogi
190000,N.A.C. Djieyep
186168,B.S. Audu
186168,J.O. Omirinde
186168,M.T. Damashi
186168,U.O. Omachi
186168,A.D. Dakul
186169,P.U. Umeanaeto
186169,A.E. Onyido
186169,M.O. Ifeanyichukwu
186169,J.U. Anumba
186170,S.A. Nassar
186170,J.O. Olayiwola
186170,A.S. Bakarey
186170,S.O. Enyhowero
186171,C.G. Nwosu
186171,N Ivoke
186171,I.C. Okoye
186171,N.R. Obiezue
186171,C.G. Onyishi
186171,U.C. Ugokwe
186171,I.B. Ezewudo
186171,O.O. Olasoji
186171,T.T. Anunobi
186171,N.G. Agu
186171,A.R. Agbu
186172,A Richard
186172,F.O. Nduka
186172,G.D.B. Awi-Waadu
186172,M.N. Wogu
186177,C.M. Egbuche
186177,C.B. Ukonze
186177,I.J. Udofia
186177,T Okafor
186177,K.C. Okoye
186177,O.A. Chukwuzoba
186177,C.J. Obasi
186179,V.E. Ukatu
186179,I Nebenu
186179,C.G. Chilaka
186179,O.A. Attah
186182,V.A. Pam
186182,A.A. Idris
186182,V.A. Adejoh
186182,R.G. Pam
186182,A Ombugadu
186182,S.K. Dogo
186182,K Danjuma
186183,S.K. Babatunde
186183,D.O. Kolawole
186183,R.A. Majekodunmi
186183,A.E. Ajiboye
186183,S Ojo
186183,A.T. Ajao
186183,B.I. Ajuwon
186184,O.I. Abah
186184,P.A. Audu
186184,F.O. Iyaji
186184,M.L. Ughoeke
186185,C.O. Ezenwaka
186185,S.O. Nzeako
186186,E.E. Ito
186188,Y Awua
186188,H.I. Inabo
186188,U.A. Asuke
186188,O.O. Okubanjo
186189,K.E. Angora
186189,A.H. Bosson-Vanga
186189,K Tuo
186189,B Ako
186189,A Ira-Bonouman
186189,S Beourou
186189,L Tiacoh
186189,S.G. Dou
186189,A.C. Koffi
186189,A Soumahoro
186189,A.T. Offianan
186190,J.D.C. Tongjura
186190,J.R. Ombugadu
186190,M.M. Abdullahi
186190,M.A. Blessing
186190,G.A. Amuga
186190,H.B. Mafuyai
186191,M Pajiah
186191,C.I. Eneanya
186192,E.V. Chukwu
186192,O.D. Olayemi
186192,B.R. Mohammed
186192,N.M. Opara
186192,R.I.S. Agbede
186193,M.U. Ladan
186193,T Adamu
186193,A.Y. Bala
186193,M.D.A. Bunza
186193,O.A. Attah
186193,S.I. Moyi
186193,H.A. Ibrahim
186194,I.A.A. Ejima
186194,A.Y. Adamu
186194,H.U. Yamman
186195,H.O. Abah
186195,E.E. Idota
186195,M Adamu
177770,O. Shittu
177770,O. A. Opeyemi
177770,O. Omotesho
177770,S. F. Fulani
177770,A. D. Olaleye
177770,P. O. Adebo
177770,A. O. Ibrahim
177770,M. Bamgboye
177770,O. Fakayode
177770,S. J. Akor
177772,A. E. Abah
177772,F. O. Nduka
177772,Q. Amadi
177772,O. C. Aguocha
177772,P. Nzeji
177773,L. C. Garba
177773,G. S. Mwansat
177773,B. E. Wama
177773,D. G. W. Chintem
177774,O. C. Aju-Ameh
177774,T. S. Awolola
177774,G. S. Mwansat
177774,H. B. Mafuyai
177775,B. T. Lamidi
177775,R. S. Naphtali
177775,E. B. Alo
177775,A. T. Oyeniyi
177776,V. A. Pam
177776,S. Landan
177776,V. A Adejoh
177776,D. D. Pam
177776,K. Danjuma
177777,H. A. Akinyemi
177777,U. I. Urum
177777,E. T. Ayodele
177777,E. A. Fadairo
177777,S. O Sam-Wobo
177777,G. O. Adeoye
177778,N. M. Orji
177778,E. A. C. Yufanyi
177778,C. C. Anene
177779,Y. V. Akwa
177779,A. Jafaaru
177779,O. S. Elkanah
177779,D. G. W. Chintem
177779,J. A. Njilmah
177779,J. Jonathan
177779,T. Tese
177780,A. N. C. Amadi
177780,O. C. Amoke
177780,O. S. Ndioti
177781,V. U. Obisike
177781,T. F. Ikpa
177781,G. N. Imandeh
177781,E. U. Amuta
177786,O. E. Effiom
177786,U. N. Alozie
177786,P. O. Ubi
177786,T. O. Olusola
177788,A. O. Awharitoma
177788,E. E. Enabulele
177789,B. U. Ejike
177789,E. N. Ejike
177789,C. R. Ogbonna
177789,E. O. Onu
177790,E. Kashibu
177790,O. Victor
177790,I. Ojumah
177790,R. Akafa
177790,E. Rikwentishe
177791,J. P. Bassey
177791,U. F. Ekpo
177810,S. D. Ola-Fadunsin
177811,A. Dawet
177811,K. Andrew
177811,D. P. Yakubu
177813,A. A. Lema
177813,M. A. Maigoro
177813,M. Said
177813,A. M. Marwana
177813,W. Nuraddeen
177816,I. A. A. Ejima
177816,H. Yakubu
177816,I. K. Olayemi
177818,A. M. Marwana
177818,I. H. Nock
177818,A. Ahmed
177818,O. E. Bature
177820,J. W. Liba
177820,M. I. Francis
177820,N. N. Atsanda
177821,M. O. Elom
177821,A. Nworie
177821,C. A. Uhuo
177821,B. N. Ukwa
177821,C. F. S Ezeruigbo
177821,D. E. Nwele
177822,E. U. Edosomwan
177822,C. O. Oke
177822,I. O. Evbuomwan
177822,A. A. Imasuen
177823,M. Pajiah
177823,F. Okoh
177823,M. D. Emordi
177823,A. Osubor
169102,E.T. Oparaocha
169103,H.O. Mogaji
169103,O.N. Adekunle
169103,O.A. Surakat
169103,S.O. Bankole
169103,A.S. Oluwole
169103,M.T. Fagbenro
169103,O.A. Agboola
169103,S Odoemene
169103,F Babalola
169103,Q.A. Yussuff
169103,O.A. Idowu
169103,S.O. Sam-Wobo
169103,U.F. Ekpo
169104,A.A. Godwin
169104,M.M. Sulieman
169104,S.M. Panda
169107,C.R. Pam
169107,B.T. Abubakar
169107,G.O. Inwang
169107,G.A. Amuga
169108,S.C. Hassan
169108,M.D. Olayinka
169108,R.J. Ombugadu
169108,S.S. Eke
169108,S Abdul
169108,J Luka
169108,U.I. Petrus
169108,L.M. Samdi
169108,G.A. Amuga
169110,C.F. Araonu
169110,A.C. Ike
169110,G.I. Ngwu
169113,P.C. Ubiaru
169113,O.M. Ukpai
169113,C.C. Ohaeri
169115,S.O. Elkanah
169115,T.C. Swemwua
169115,D.S. Elkanah
169115,A.A. Madara
169115,S.L. Kela
169115,A.B. Samaila
169115,J.B. Bingbeng
169115,M.N. Ishuwa
169116,H.I. Obadiah
169116,M.E. Idu
169116,E.A. Omudu
169116,M.F. Shenge
169116,M.O. Ameh
169116,A Mwakyoga
169118,O.B. Awosolu
169118,T.A. Olusi
169118,S.D. Oginni
169119,D.O. Nweke
169119,F.D. Sikoki
169119,S.O. Nzeako
169120,P.C.M. Kiki-Barro
169120,F.K. Kassi
169120,H Vanga-Bosson
169120,A Konate
169120,E.K. Angora
169120,A.V. Bedia-Tanoh
169120,V Djohan
169120,W Yavo
169120,E.I.H. Menan
169123,F.U. Okike-Osisiogu
169123,B.E.B. Nwoke
169123,C.N. Ukaga
169123,A.A. Amaechi
169123,O.R. Ezeigbo
169123,C.A. Ike-Amadi
169124,R.T. Ada
169124,H.I. Obadiah
169124,N Akuma
169124,E Odaudu
169124,E.A. Omudu
169125,R Yahaya
169125,M.M. Dogara
169126,S.I. Alexander
169126,E.T. Idowu
169126,O.A. Otubanjo
169126,M.B. Ajayi
169128,G.N. Wokem
169128,E Onosakponome
169128,F.O.I. Arene
169129,S.A.V. Abakpa
169129,E Chukwudi
169129,M.G. Omokanye
169129,E.O. Okpara
169129,C.N. Abiazute
169129,E.J. Ikokide
169129,S.O. Bello
169129,L Onyenibeji
169130,S.A.V. Abakpa
169130,S.O. Bello
169130,A.F. Makinde
169130,E.O. Okpara
169130,O.O. Daramola
169132,T.E. Deakpe
169132,M.M. Manyi
169132,L.N. Utume
169133,J.A. Ohiolei
169133,H.O. Awobode
161635,Mohammed Mamman
161646,S.O. Sam-Wobo
161647,A.U. Akujobi
161647,C.N. Ukaga
161647,C.C. Vincent
161647,J.E. Obioma-Elemba
161647,O.A. Akogu
161647,G.E. Ejidike
161647,D Ihekaire
161648,D.E. Nwele
161648,E.N. Afiukwa
161648,C.A. Uhuo
161648,G.A. Ibiam
161648,N.B. Agumah
161649,S.O. Sam-Wobo
161649,A Garba
161649,U.F. Ekpo
161649,N.O. Adekunle
161649,E Egbeobauwaye
161649,O.A. Surakat
161649,F Oloyede-Ajayi
161649,C Ajuokwu
161649,R Ajayi
161649,M Kafil-Emiola
161650,M.A. Adeleke
161651,D.A. Dakul
161651,K.M. Pam
161651,M.T. Damashi
161651,C.M. Adeiyongo
161653,Z.U. Ejehu
161653,C.A. Ekwunife
161653,J.U. Anumba
161653,A.E. Onyido
161653,P.U. Umeanaeto
161654,A.A. Hassan
161654,D.A. Oyebamiji
161654,O.F. Idowu
161655,A.E. Onyido
161655,J.U. Anumba
161655,G.C. Ezechukwu
161655,C Ugha
161655,P.U. Umeanaeto
161655,M.O. Iwueze
161656,O.A. Babamale
161656,O.A. Iyiola
161656,S.B. Adeyemi
161656,A.F. Sulaiman
161656,A.O. Abdulkareem
161656,A.T. Anifowoshe
161656,O.D. Awe
161656,D Ajani
161656,U.S. Ugbomoiko
161657,D.A. Omoboyowa
161657,O.F.C. Nwodo
161657,P.E. Joshua
161657,O.T. Soniran
161658,S.I. Oyedeji
161658,H.O. Awobode
161658,P.U. Bassi
161658,F.K. Jürgen
161659,A.T. Maina
161659,I.K. Auta
161659,I.H. Nock
161660,N.C. Eberemu
161660,H Magaji
161661,A.M. Abbas
161661,F Sarkinfada
161661,N.T. Dabo
161661,A.Y. Adamu
161661,S.M. Adamu
161661,Y.A. Koki
161661,S Adamu
161661,S.A. Abdullahi
161662,B.T. Lamidi
161662,M.S. Pukuma
161662,M.A. Qadeer
161662,M.I. Elijah
161662,C.A. Ukwubile
161662,F Dairu
161663,A.A. Godwin
161663,I.D. Sunday
161664,A.A. Amaechi
161664,B.E.B. Nwoke
161664,C.N. Ukaga
161664,I.R. Keke
161664,C.M.U. Ajero
161664,J.I. Iwunze
161666,B.Y. Kaltungo
161666,A.Y. Baba
161666,S.N.A. Saidu
161666,A.J. Adedeji
161666,T.W.L. Lawal
161666,O.E. Hinmikalu
161667,O.M. Ukpai
161667,N.I. Obasi
161668,M Adamu
161668,S.N. Dzever
161668,S.J. Ikurior
161669,G.G. Deme
161669,Y.D. Malann
161669,C.A. Olanrewaju
161669,E.B. Lumi
161670,O.S. Odeyemi
161670,Y.A. Umar
161670,M.S. Abdulsalami
161671,M Orhierhor
161671,C.E. Okaka
161671,V.O. Okonkwo
161672,J Luka
161672,A.W. Mbaya
161672,A.A. Biu
161672,C.O. Nwosu
161673,A.O. Omonijo
161673,O.A. Sowemimo
161674,R.F. Njoku-Tony
161674,T.E. Ebe
161674,V.A. Azoro
161674,M.N. Ezike
161675,M.E. Ike
161675,J.A. Yohanna
161675,D.A. Dakul
161676,M.S.O. Aisien
161676,S.A. Sampson
161676,C.C. Amuzie
161677,A.A. Amaechi
161677,C.N. Ukaga
161677,J.I. Iwunze
161677,M.O. Nwachukwu
161677,B Anumudu
161679,K Elele
161679,L.B.B. Gboeloh
161681,C.O. Alabi
161681,J.J. Atungwu
161681,S.O. Sam-Wobo
161681,I.S. Odeyemi
161682,P.O. Oke
161682,B.E. Oke-Egbodo
161682,J.O. Adejinmi
153833,U.M. Chukwuocha
153833,F. Orlando-Buendia
153833,O. Fernandez-Rivera
153833,J. Aguilar-Castro
153833,I.N.S. Dozie
153834,T.F. Ikpa
153834,K.I. Auta
153834,G.I. Ikpa
153838,H.O. Osue
153838,H.I. Inaboh
153838,S.E. Yakubu
153838,P.A. Audu
153849,M.T. Damashi
153849,D.A. Dakul
153849,B.S. Audu
153849,B.M. Nwibari
153954,Y.D. Malann
153954,D.A. Udie
153954,E.B. Lumi
153856,N.S Karshima
153856,S.I Bata
153856,A.A Bobbo
153856,D. Shagari
153858,K.B. Shitta
153858,N.N. James-Rugu
153858,G. Chessed
153858,J.S. Ngwamah
153859,G.A. Umaru
153859,O.A. Bello
153859,Y.U. Abubakar
153859,Y.A. Umar
153859,N.B. Adamu
153859,S.G. Adamu
153863,B.U Ejike
153863,C.C. Ohaeri
153863,E.C. Amaechi
153863,E.N. Ejike
153863,F.U. Okike-Osisiogu
153863,O. P. Irole-Eze
153863,A.C. Belonwu
153876,M.N. Wogu
153876,F.O. Nduka
153885,N.S. Odoemene
153885,A.A. Adeniran
153885,A.S. Oluwole
153885,H.O. Mogaji
153885,E.M. Abe
153885,S.O. Sam-Wobo
153885,O. A. Agboola
153885,U.F. Ekpo
153887,O.N. Osagiede
153887,D.B. Maikaje
153887,Y.A. Umar
153889,K.B. Shitta
153889,O.B. Akogun
153898,A.A. Madara
153898,I.J. Kalu
153898,K.I. Auta
153917,M.Y. Iliyasu
153917,M.N. Wana
153917,Z.T. Garba
153923,D.E. Nwele
153923,O.C. Nwaorgu
153930,L.K. Tay
153930,B.O. Emikpe
153930,S. Ockling
153930,R.D. Folitse
153930,T.A. Jarikre
153932,G.I. Ikpa
153932,H.B. Mafuyai
153932,T.F. Ikpa
153935,M.A. Oboh
153935,E.T. Idowu
153935,M.K. Oyebola
153935,Y.A. Olukosi
153935,O.A Otubanjo
153935,M.A Mafe
153942,H.I. Okoh
153942,W. A. Makanjuola
153942,O.A. Otubanjo
153942,S. Awolola
153943,M.B. Yaro
153943,M.A. Qadeer
153944,E.C. Amadi
153944,N.C. Eze
153945,J.P. Fabiyi
153945,M.O. Alayande
153945,M.D. Lawal
153945,A Mahmuda
153945,M Usman
153946,M.S.O. Aisien
153946,A.B. Omereji
153946,A.P. Ugbomeh
144950,E.S. Miri
144951,C Isaac
144951,I.B. Igbinosa
144951,O.P.G. Nmorsi
144953,J.U. Anumba
144953,A.E. Onyido
144953,C.I. Eneanya
144953,P.U. Umeaneto
144953,M.O. Iwueze
144953,E.N. Okafor
144953,O.C. Chukwuekezie
144955,S.S. Eke
144955,A.R. Idris
144955,I.C.J. Omalu
144955,C.A. Otuu
144955,E.O. Ibeh
144955,E.D. Ubanwa
144955,J Luka
144955,S Paul
144956,I.A. Simon-Oke
144956,O.J. Afolabi
144956,O.D. Adekanmbi
144956,M.O. Oniya
144957,S.S. Eke
144957,E.O. Ibeh
144957,I.C.J. Omalu
144957,C.A. Otuu
144957,S.C. Hassan
144957,E.D. Ubanwa
144958,A.O. Oduola
144958,O.J. Adelaja
144958,Z.O. Aiyegbusi
144958,M Tola
144958,A Obembe
144958,A.T. Ande
144958,S Awolola
144959,I.G. Ameh
144959,K.J. Awosan
144959,M.T.O. Ibrahim
144959,M.O. Oche
144959,I.J. Nkwoka
144961,J Luka
144961,A.A. Biu
144961,A.A. Babayo
144961,F Kyari
144961,Y.M. Mohammed
144961,A.O. Sonibare
144962,P.M.E. Ubulom
144962,U.S. Ekong
144964,A.I. Kwaghbo
144964,O Amali
144964,B.S. Orkaa
144965,N.A. Kamalu
144965,C.N. Ukaga
144965,B.E.B. Nwoke
144965,E Emukah
144966,S.S. Ogundapo
144966,L.U.S. Ezeanyika
144966,P.N. Uzoegwu
144966,O.T. Soniran
144966,C.A. Okpani
144966,I.B. Amadi
144966,B.I. Ibe
144966,D.T. Ibina
144966,C Anichukwu
144966,E.A. Udeene
144967,F.A. Akande
144967,M.D. Olayemi
144967,O.L. Ajayi
144967,O.O. Oni
144967,O.A. Akinkuotu
144968,G.J. Josiah
144968,I.C.J. Omalu
144968,O.A. Obi
144968,S.S. Eke
144968,C.S. Emeka
144969,A.O. Sonibare
144969,M.I. Takeet
144969,K.A. Gasaliyu
144969,O.T.O. Agbebi
144969,S.O. Sofela
144969,F.C. Thomas
144971,D.D. Pam
144971,V.A. Pam
144971,E.I. Nuhu
144973,U.E. Osonwa
144973,I.O. Uchendu
144973,E.O. Okoye
144973,M Mamman
144973,C.O. Esimone
144977,S.S. Ogundapo
144977,O.T. Soniran
144977,O.V. Uzochukwu
144977,K Nweze
144977,C.F. Nwachukwu
144977,N.J. Ijah
144977,M.C. Okoro
144978,O.R. Ezeigbo
144979,S.N. Ukibe
144979,N.R. Ukibe
144979,J.I. Mbanugo
144979,L.C. Ikeakor
144980,G Chessed
144980,B.T. Kwalagbe
144980,N.A. Furo
144980,A.P. Shadrach
144981,K.I. Auta
144981,G.A. Amuga
144981,O.O. Ajayi
144981,Y.C. Hosea
144981,A.B. Yako
144982,A.S. Nassar
144982,M Alao
144982,O Ekpo
144982,M Adeleke
144982,M.A. Muhibi
144984,N.S. Karshima
144984,S.I. Bata
144984,A.A. Bobbo
144984,A Habila
133394,AS Babalola
133394,OA Idowu
133394,SO Sam-Wobo
133394,E Fabusoro
133396,A Ndubisi
133396,PCO Ilozumba
133396,C Nwadike
133397,KK Ngele
133397,NT Okoye
133398,ET Idowu
133398,AI Omotayo
133398,OA Otubanjo
133399,CO Adimanyi
133399,EA Omudu
133400,IE Onah
133400,EA Omudu
133401,AA Adenusi
133401,BD Akinsanya
133401,MO Adamu
133402,NM Orji
133403,G Otuchristian
133403,AN Obasi
133403,AD Omoboyowa
133403,PO Anele
133404,M Matouke
133404,AJ Bawa
133405,BEB Nwoke
133405,EA Nwoke
133405,CN Ukaga
133406,AO Sonibare
133406,IM Famuyide
133406,MI Takeet
133406,IK Oyewusi
133406,AO Egbetade
133406,SAV Abapka
133406,OA Adediran
133406,AO Solanke
133412,BJ Okoli
133412,GI Ndukwe
133412,JD Habila
133412,RG Ayo
133413,AD Omoboyowa
133413,KC Ngobidi
133413,OT Soniran
133413,JD Garba
133413,NA Otu
133414,OA Surakat
133414,SO Sam-Wobo
133414,K Ademolu
133414,SO Bankole
133414,MA Adeleke
133414,NO Adekunle
133414,AK Awoyale
133414,E Egbeobauwaye
133414,A Akinsanya
133414,A Kuforiji
133414,S Aremu
133415,AE Abah
133415,FOI Arene
133416,JA Yohanna
133416,AA Iorkyaa
133416,JI Rotimi
133416,BMW Nwibari
133416,PA Igavo
133416,DA Dakul
133418,RS Houmsou
133418,BE Wama
133418,TD Hile
133418,EU Amuta
133420,NO Adekunle
133420,SO Sam-Wobo
133420,MA Adeleke
133420,UF Ekpo
133420,E Davies
133420,AO Ladokun
133420,E Egbeobauwaye
133420,OA Surakat
133424,EM Abe
133424,AS Oluwole
133424,HO Ahmed
133424,UF Ekpo
133425,ME Idu
133425,EA Omudu
133425,EU Amuta
133427,JP Fabiyi
133427,MO Alayande
133427,MD Lawal
133427,A Mahmuda
133427,M Usman
133428,CN Eze
133428,O Owhoeli
133428,SS Ganale
121727,VE Ukatu
121727,S Yahaya
121727,AS Yaye
121727,BS Shabandan
121727,OA Attah
122024,OC Ani
122024,GN Nshiwu
121728,FM Mshelbwala
121728,SO Omotainse
121728,LO Ajayi
121728,MO Olaniyi
121728,AA Adebiyi
121728,MI Takeet
121728,OO Adebayo
121728,OB Kasali
121736,SS Eke
121736,ICJ Omalu
121736,CA Otuu
121736,IM Salihu
121736,VO Udeogu
121736,SC Hassan
121736,AR Idris
121736,NE Abubakar
121736,YI Auta
121743,AL Nwannah
121743,CN Ukaga
121743,BEB Nwoke
121743,CMU Ajero
121743,IA Ogomaka
121745,EH Jande
121745,EA Amuta
121747,NR Uzoigwe
121747,GA Amuga
121747,FM Chikezie
121747,IE Onweluzo
121747,NC Uzoigwe
121749,DO Akinboye
121749,AR Abdullah
121749,O Awodele
121749,TI Akintunde
121749,HI Effedua
121749,E Bamidele
121750,LN Utume
121750,EU Umeh
121750,A Onekutu
121750,EA Omudu
121752,AA Amaechi
121752,AO Ogoamaka
121752,CN Ukaga
121752,C Uhuegbu
121752,MO Nwachukwu
121753,GN Wokem
121753,S Oyero
