"id","work_id"
39334,2075670632
39335,2047568236
39336,1969092909
39337,2114692605
39338,2040626238
39339,1970878947
39340,2029517075
39349,1968417572
39358,2014671784
39359,2030115190
39360,2061790890
39361,2064770973
39362,2051579369
39363,2035295660
39341,2088278151
39342,2023328806
39343,2041712078
39344,1987463851
39345,1999751719
39346,3124828851
39347,2048374153
39348,2034965722
39350,2095148595
39351,1997045050
39352,2070884533
39353,2166632553
39354,2160175343
39355,1967664735
39356,2081836077
39357,2115299218
39364,1973425633
39365,2002867518
39366,2041233070
39367,2032892474
39368,2037632280
39369,2010724867
39370,2067053205
28338,2014157474
28339,2056386872
28340,1981419428
28341,2092113284
28342,2055688152
28343,2028141607
28344,2043800642
28345,2071786021
28346,2066927714
28347,1964671587
28348,1978641636
28349,2029442877
28350,2043957777
28351,1990744073
28352,2056452058
28353,2085451614
28354,2046621796
28355,2036740067
28356,1998387987
28357,1966446844
28358,2071669579
28359,2003162044
28360,2013526335
28361,1989564626
28362,2015456973
28363,1981806000
28364,2076216501
28365,1992594625
28366,1970595969
28367,1966805479
28368,2124140616
28369,2050543668
28370,2032263109
28371,2059435237
28372,2065726016
28373,2009935933
28374,2006185044
28375,2094444436
40335,2069826063
40336,2044087465
40337,2053024592
40339,1980162008
40340,2028287676
40341,2081991960
40344,2091638881
40345,2023381416
40346,1985039740
40347,1978622747
40348,2021963578
40349,1978594078
40350,1991887755
40351,2055043491
40352,2083003615
40353,2091892040
40354,2005087639
40355,2073403759
40356,2059201727
40357,2081498421
40358,2009898517
40359,1964234839
40360,2033085166
40361,2058856986
40362,2069719044
40363,2015132965
40364,2004781286
40365,2072762579
40366,2015635018
40367,1965888474
40368,2020384703
40369,2006785495
40338,1988497443
40342,2078836541
40343,2162291556
40370,1988378797
40371,2013580190
40372,1971040239
40373,2140594490
40374,2064170953
40375,1978245875
40376,2080165836
40377,2065124568
40378,2093777503
40379,2013412593
40380,2037856677
40381,2016376300
40382,1990931264
40383,1976350658
42778,1975048563
42781,1976575325
42782,1977867074
42783,1997470168
42784,2030656576
42785,1986787075
42787,2015884717
42788,2083789979
42789,1985908775
42791,1996439351
42792,2067314368
42793,1968638843
42794,1982382475
42796,1970758361
42797,2064076792
53210,2029035356
53214,1966599552
53215,2068777058
53216,1964372825
53219,1965039171
53220,2034622199
53222,1984102515
53531,2167531797
53533,2094363173
53655,2095437063
71518,2038226395
71519,2053508250
71520,2094049687
71521,1977382195
71522,2049498305
71523,1985915631
71524,2020419640
71525,2082348732
71526,2021907646
71527,2012904847
71528,2125774402
71529,2031777534
71530,1972519375
71531,2003401821
71532,1975306707
71533,2007382475
71534,2066259187
71535,2050530475
49450,2058089776
49451,2052358749
49452,1982784409
49453,2050632706
49454,2090727724
49455,2057487011
49456,2056546519
49457,1965949482
49458,2168176842
49459,2053028270
62554,2096267921
62557,2001327257
62559,1999926050
62560,2046508649
62562,4230673251
62563,2092544463
62566,2096478167
62569,2038044520
62571,2079714846
62572,2023224390
62575,2018829714
62576,2092595198
62578,2022364820
63606,2166261229
63608,2040899013
63609,2088877833
63614,2105243745
63615,2005413168
63616,2069065108
63680,2160670311
63685,2042324646
63688,2068580791
63690,2065596743
63691,2066872567
63692,2008716428
67477,2066704643
67481,2091983198
67485,2025312803
67486,4233223622
67487,2058860669
72395,2140583913
72396,2171810090
72397,2004566171
72398,2129017157
72399,2108975497
72400,1987784251
72401,2013754547
72402,2082094483
139021,2501814086
139022,2505426586
139024,2478438864
139026,1838816806
139027,2498721196
139030,2488192018
139031,2503893385
139033,2494522498
139034,2475659854
139035,2482496996
139037,2495795995
139039,2477405983
139040,2501455877
139041,2503044473
139042,2485437396
139046,2479783733
139047,2496723014
139049,2502302470
139050,2496930508
139052,2494244430
147675,2553650121
147690,2552016507
147693,2556667248
147695,2552897752
147696,2552102537
147699,2551973116
147700,2556366078
147701,2552346240
147702,2551981442
147704,2549800649
147706,2555113955
147676,2550459391
147710,2556165018
147678,2552562231
147680,2555274673
147682,2552182551
147683,2549984211
147685,2555121909
147687,2551590895
147688,2552770562
150320,2581920563
150347,2582206160
150352,2580476677
150358,2581534718
150361,2582283704
150363,2581407738
150364,2583022300
150365,2582807819
150366,2582323523
150367,2582691681
150368,2582112411
150321,2580586355
150370,2583025894
150372,2580142867
150374,2582149924
150375,2580691004
150376,2581791392
150377,2580558683
150330,2581792490
150336,2580774287
150338,2581797700
150339,2580538746
150340,2581052916
150342,2581110753
150343,2582285305
158878,2736513788
158888,2736518846
158889,2736331922
158890,2738464516
158891,2737968853
158892,2737224766
158893,2737781874
158894,2736549911
158895,2738082779
158879,2738637700
158880,2737157216
158882,2738589877
158883,2737625000
158884,2737268601
158885,2738921640
158886,2738959039
158887,2737550951
167575,2788552148
167577,2788420945
167578,2788905386
167579,2788909004
167583,2788579772
167584,2792307316
167588,2788651415
167590,2791796345
167591,2788890480
170378,2884390903
170379,2802751485
170380,2883146972
170381,2802667848
170382,2802022088
170383,2885010795
170384,2800861668
170385,2883783002
170386,2799638481
174504,2884951556
174513,2883479614
174505,2884635514
174506,2883103953
174507,2884897173
174508,2883335300
174509,2883664849
174510,2883932498
174511,2884685769
174512,2883049765
177824,2893935641
177825,2893918335
177826,2894172839
177827,2893794572
177828,2894252772
177829,2893490445
177831,2894546182
177830,2894526612
181374,2910624667
181375,2911170000
181376,2914836886
181377,2908951037
181378,2910148459
181379,2910210921
181380,2910895396
181381,2909731435
41371,2060950903
41372,2067065403
41373,2084198521
41374,2046493504
41375,2057611698
41376,2000991543
41377,2075855080
41378,1976564583
41379,1996926512
41380,2048879012
41381,4234799802
41382,2127398307
41383,1990814272
41384,2041467957
41385,2168075553
41386,2027864125
41387,2162196517
41388,1996879784
41389,2093788098
41390,1966298973
41391,2073883153
41392,2056842515
41393,2084791500
41394,1964682765
41395,1980833452
41396,2152360579
41397,2068637537
42845,2041338808
42848,2057398280
42849,2034427675
42851,2003667564
42853,2022047808
42855,2005252567
42856,2167759003
42858,1973858363
42859,2058751110
42860,1973242755
42863,3145108297
42864,4242120216
42866,2055183550
42868,1966412179
42869,2067898751
42870,4235959320
47059,1973240681
47061,1999105158
47062,2079861926
47063,1993786156
47065,2104236958
47066,2122137740
47067,1964176915
47068,1990765840
54981,2170787341
54984,2136939743
54987,2140448740
54988,2049586379
54989,2041493755
54993,2090769775
54995,2031153365
70813,1981168140
70814,2083153134
70815,2062997843
70816,1977114574
70817,1964869786
70818,2072751412
70819,1507074884
79857,2017509497
79859,1970954605
79860,1980825123
79861,2119517382
79862,1994917144
79863,2469877852
79864,2017932825
79865,2351737550
79866,2080084912
79868,1973434552
79869,2159238097
79870,2119833356
79871,2015293116
79872,2051565405
79873,2044399910
79874,2060206337
79875,1804573331
83488,4233330116
83490,2033039233
83492,1998045986
83493,1964190379
83494,2040037737
83495,2061470461
83496,2033090549
83498,1971713733
83501,2032261855
83502,1971310796
83504,2084623662
83506,1982106474
83507,2247202811
83508,2070208733
83509,1748879422
95003,2040195438
94998,2040593034
94973,2124832936
94974,2078950312
94977,2008796833
94980,2069552529
94985,2071578112
94992,2026480504
94996,1982786450
94997,2001900944
99404,1993026615
99406,1978307639
99407,1979203143
99408,2028339548
99409,2002484137
99410,2005800935
99411,2063466991
99412,2280417866
103196,2072235616
103205,4249217944
103206,1965418198
103207,1975470616
103208,2086068351
103209,1986474513
103210,2079874165
103211,2094845284
103212,4214545238
103213,2094450416
103215,2006182750
103197,2062491728
103216,4250288152
103217,2038183753
103218,2052156478
103219,2084486082
103198,2003957999
103199,4242512672
103200,1984038091
103201,2056537903
103202,2091258108
103203,2045842739
103204,2076207979
122560,2246353514
122573,1809905149
122574,2245151398
122575,880070731
122561,1800255813
122565,3146293027
122566,2253766226
122568,2249470080
122570,2594772385
122576,2244453398
122571,1775354194
122572,2248065187
122578,2249044330
122579,2246368698
122580,2248337813
122581,4248076264
122582,2243472229
122584,2240270226
122585,2248778578
122586,2254380280
122588,4250680262
122589,2224627611
122590,2242791318
122591,4233279309
122593,2256545651
122594,2253706357
122596,2297592926
122597,2244240909
122599,2247730061
122600,2246704753
122983,2255420176
122984,2272439210
122986,2267485101
122988,2257172554
122990,2338822855
122993,2239062365
122995,2269240471
129240,4242946287
129243,2269398857
129244,2264990954
129246,2266311342
129247,2273503314
129248,2255354861
129251,2254959255
129252,2254140005
138252,2462691981
138253,2473514200
138256,2469883565
138257,2463244147
138258,2467505054
138260,2474032856
138263,2462517593
138264,2472303779
142930,2507209708
142932,2514506555
142935,2508919072
142939,2515744613
142942,2515569049
142943,2509873822
142951,2517665346
149304,2562665989
149306,2572479074
149308,2573233613
149309,2576667847
149311,2574489660
149314,2579150718
149315,2574888985
149318,2577049325
155686,2612514499
155688,2613420606
155689,2613562021
155690,2612279442
155691,2612340335
155692,2613244892
159796,2743551391
159797,2743319561
159798,2744606380
159799,2745077429
159801,2742519357
163289,2769601410
163279,2768333530
163280,2769700723
163282,2768438538
163283,2769676459
163285,4255959083
163286,4249898567
173990,2810821612
173991,2811455263
173992,2811015641
173994,2810259823
173995,2811228285
176621,2889171663
176632,2888891817
176633,4236508622
176622,2889283361
176623,2889338183
176624,2888848475
176625,2888957279
176627,2888982353
176628,2889252270
176630,2889024138
176631,2889217434
185119,4239414663
185120,2929507657
185121,2929839125
185122,2927202744
185124,2927979207
185125,2929804111
185127,2934232261
188468,2965722223
188469,2965504794
188470,2965356681
188471,2966397324
188474,2966696217
188475,4245335175
189798,2974785856
189799,2974422437
189800,2974287167
189801,2974577375
189802,2973881322
189803,2973725357
189804,2974779774
189805,2974220661
189806,2974183104
193102,4233424189
193103,3005751507
193105,3005830017
193108,3006183859
193110,3006348156
193111,3006063687
193113,4239482364
200198,3090009297
200199,3091010795
200200,3091204523
200201,3090019663
203836,4250353654
203837,3132252024
203838,3133121348
203839,3129592940
203840,3129501219
203841,3129897080
203842,3131752751
203843,4253574961
203844,4254736013
203845,3132298553
203846,3127118585
203847,3128762729
203848,3127947703
203849,3128949542
203850,3128390418
203851,3126272325
203852,4246928797
211048,4214860549
211049,3198144411
211050,3206169947
211053,3208760704
211054,3214314916
211055,4214820690
211056,4214848380
211057,3211044081
222137,4214929201
222138,4214871926
222139,4214824154
222141,4214806694
222142,4214899780
222937,4321640055
222940,4321640082
222954,4321640089
222955,4321640080
222956,4321640167
227169,4321640013
227170,4321640027
227171,4321633451
227172,4321639986
227174,4321633437
235473,4308569023
235474,4308569017
235475,4308588524
235476,4308588221
235477,4308588649
239069,4315701417
239071,4320019391
239072,4320019390
239073,4315701336
239075,4315701431
239076,4320019404
239077,4315701330
239078,4320019406
248491,4378807267
248493,4378838728
248494,4378806514
248496,4378807230
248497,4378807278
248498,4378838665
248499,4378837833
259806,4389335928
259807,4389335820
259810,4389336035
259813,4389335831
259818,4389336052
259827,4389335935
259832,4389335979
70970,2147946013
72944,2014831792
70971,2053044469
70972,2164863785
70973,2082536400
70974,2108971842
70975,2106240168
70976,2088479450
70977,2103405671
70978,2081114736
78591,2036952862
78592,2004576071
78593,2161645852
78594,2097464753
88732,2105728571
88956,2088770296
88957,2155812365
95604,2098709006
95605,1970739103
95606,2072653022
95607,1995464613
95781,2057007678
95783,2010923653
95782,1982412203
105961,2161406097
106665,2145462278
106664,2166234603
110482,2133095289
113643,2053618781
105962,2065592334
105965,2016384886
105966,2133696191
105967,2170910119
105968,2107763954
105969,2122589418
106079,2156089076
106084,2086490785
115662,2327704674
115663,2067325699
115665,2224415240
115666,2065690868
115667,2225243377
120623,1053471105
120624,1050600343
120626,1072570757
120628,1075284453
120630,1080317369
127519,2201096085
127520,2215588659
127522,2267231387
127525,2277248662
127528,2226801686
147643,2562100936
147645,2561888163
147648,2551934598
147652,2561082180
147653,2562271208
161881,2763079233
161883,2763143204
161884,2761037595
161885,2762801903
161886,2761475604
184936,2916428273
184939,4237639942
184941,4230140489
184942,4239026963
184943,4239322398
40272,1990957384
40273,2088320261
40274,2061066089
40275,1990966524
40276,1970309055
40277,2008297194
40278,2000279106
40279,2053853720
40280,2002420899
40281,2070301250
40282,2028657548
40283,2089991042
40284,2062241249
35918,2069257295
35919,1974879894
35920,2120371196
35921,2014775274
35922,2048810061
35923,2041956408
35924,2057392077
35925,1998635671
35926,2006550511
35927,1981167383
35928,1978915807
35929,2038003038
35912,2131024957
35913,2076657594
35914,2035254049
35915,1994095177
35916,2113666802
35917,2009173177
35906,1996104201
35907,2082697572
35908,2004741608
35909,2071645578
35910,2092682270
35911,1963918515
35930,2048741491
35931,2042418827
35932,2053651583
35933,1972255537
35934,2170715204
35935,1981518219
35936,2029343530
35937,2060300722
35938,1994160647
35939,2073802137
35940,1965244561
35941,1998102451
35942,2041377501
35944,1973799919
35945,2047072081
35946,2007936288
35947,1965938959
35948,2089631440
35949,2083917793
35950,1990796259
35951,2001500115
35952,2010417888
35953,1963690833
35954,2009750602
35955,2078954491
35956,1994952830
35957,2054796009
35958,2073648151
35959,2060592665
35960,2048106949
35961,1995765519
35943,2085183001
35962,2055883079
35963,1963625778
35964,2000711536
35965,2092342299
35966,1985122879
35967,2093194608
35968,2094999016
35969,2045636341
35970,2003620205
35971,2090708883
35972,2013879381
43180,2056763990
43181,2022390023
43182,2014968714
43185,2033625298
43187,2009925424
43188,2045046556
43189,2059812180
43191,2031874341
43192,2034214267
43194,2070793160
43196,2146709404
43197,1980160069
43198,1992655315
49250,2078226894
49251,1972432721
49252,2067706100
49253,2075419967
49254,2128454462
49255,2095206542
49256,2070920012
54362,2059052388
54363,2019260347
54364,1999075371
54365,1970664795
54366,1988974864
54367,1969617517
54368,2011671127
54369,2090240698
60788,1981409491
60790,2085319564
60792,2053304006
60793,1968333724
60794,1979439090
60795,2084322413
60797,2021771806
60802,2027518679
67375,4240103043
67376,2023495061
67377,2025922343
67378,2020491023
67379,2071309687
67380,2089302774
67381,2050178734
67382,1990073837
67383,1969161452
67384,2063194328
67385,2059963516
67386,2054802124
72436,1969488782
72437,2160374033
72438,2026862607
72439,1985904164
72440,2051034019
72441,2036740614
72442,1980393173
72443,2047107031
72444,2085717172
72445,2054926266
72446,2002722766
72447,2155863295
72448,2051472227
72449,2058109570
39007,2089870955
39008,2006552223
39009,2023574849
39010,2017782840
39011,2054235672
39012,2003766742
39013,2070412301
39014,2011318515
39015,2073760186
39016,2070628676
39017,1968670759
39018,1994893095
39019,1988872809
39020,2087491990
39021,1965240259
39022,1965818675
39023,1979659121
39024,2061022403
39025,1994220599
39026,2078718588
39027,2027391364
39028,2004784764
39029,2088762707
39030,2052602431
39031,2028464516
39032,2063841386
39033,2057810713
39034,2031187064
39035,1969311690
39036,2003243640
39037,2015449125
39038,2075088658
39039,2088189885
39040,2090772974
39041,2050029572
39042,2067146318
45454,2059800097
45456,2031383813
45457,2087910038
45458,2025072369
45459,1987905937
45461,1998237474
45462,2045050144
40291,2003703378
40292,2024651380
40293,2001230288
40294,1973797707
40295,1993064468
40296,1988529865
40297,2008768243
40298,2006924448
40299,2029658459
40300,2047651793
40301,2004929849
40302,2034329677
40303,1994441047
40304,1963759114
40305,2095311355
40306,1970606530
40307,1987769142
40308,2064114779
40309,2024363997
52379,2045688948
52380,1979946424
52381,2086376257
52383,1993381433
52384,2062120592
52385,2041089942
52387,2041643692
52393,1970434298
52395,2040126678
52397,1977216324
52648,1973424566
52649,1994234530
52650,2165483280
52651,2015158556
52652,1970656385
52653,1976560995
52654,2089213425
52655,2036556895
52656,2067559075
52657,2053463693
52658,1977297793
52659,2024877873
52660,2051927822
52661,2001437086
60848,1982437013
60850,2054029642
60851,1993818637
60853,2007504892
60856,1977626208
60857,2095430161
60858,2006984750
60860,2089005868
60861,1982628764
60863,2015334965
60864,1976606438
60865,2009950366
60867,1979002433
52675,2018611206
52677,2047065670
52678,2015966035
52679,1967555515
52681,2067670387
52682,2075507407
52684,2078337091
52687,2023027016
52688,2015458237
52690,2009149836
52692,2047534944
52693,1970945079
63597,2094274017
63598,2028671153
63600,2059403605
63601,1969736605
63602,1983637096
63604,2047117444
63610,2044462077
63611,2000162684
63612,2091887401
63613,1977563515
38627,2080536343
38628,1991684389
38629,2090838104
38630,2087263402
38631,2038419483
38632,2053488480
38633,1964811086
38634,2032746546
38635,2016925584
38636,2032205007
38637,2055275335
38638,2028171930
38639,2090039428
38640,2065480532
38641,1966812980
38642,2082826710
38643,2056295884
38644,2027455131
42708,1969820173
42709,2028613286
42710,2069315498
68595,2009680264
68597,2083555729
68599,2006120901
68601,1982121429
68603,1848139943
68605,2061922880
68607,1966334314
68609,1979668924
68611,2021294368
68613,1566578422
68614,2026858076
68615,2065650650
68616,2013280344
39806,2067647959
39807,2029519819
39808,2091378798
39810,2093587966
39811,1974505928
39812,3203933161
39813,2091692060
39809,2061626244
39814,2009107450
39815,2000229109
39816,2095198118
39817,2049072854
39818,2119243975
39819,2092258441
39820,3209713383
39821,1987202771
39822,2062023281
39823,2017632888
39824,2072349443
39825,2011435151
46186,2089881981
46187,1973336905
46189,2018651776
46191,2030710656
46193,2060485729
46195,2168470037
47311,3142252635
47313,2028319080
47314,2001123063
59928,2047464268
59930,2013743267
59932,1989798139
59934,2050277600
71412,2069831749
71413,2038947601
71414,2139425602
71416,2053920847
71845,1976939770
41985,2078825648
41986,2042199040
41987,1990224628
41988,2004319422
41989,1965863064
41990,2043010684
41991,1972781570
41992,2046681252
41993,2014377474
41994,2008930440
41972,2015546693
41973,1968849284
41974,2057556302
41975,2047244713
41976,2090719254
41977,2076484192
41978,2041961166
41979,2028989811
41980,2004837258
41981,2026535390
41982,2088642308
41983,1991014136
41984,2071711629
41995,2000207420
41996,2024855153
41997,2047851050
41998,2016541189
41999,2073856771
42000,2023137523
42001,2084013191
42002,2047815946
42003,1975317998
42004,2053346636
42005,1970704070
42006,1993099179
42007,1971875665
42008,2019680615
42009,1979201139
42010,2074213369
42987,1968124714
42989,2073752118
42991,1980806933
42992,2062546608
42993,1966618701
42995,2035102897
42996,2043592694
42997,2069071834
51670,1989262798
51671,1994764119
51672,1985594963
51674,2002589731
51675,2072629423
51678,2033434784
51679,2081993571
56309,2074694917
56310,1994650459
56311,2063704454
56314,2008459393
56315,4249943904
56316,2030586960
56317,2055983076
56466,1971390415
65365,2095045974
65366,1995251056
65367,1995644351
65373,2014319969
65374,2043780839
65375,2042420811
65376,2019577237
65377,2067498625
65378,2061859077
65379,2049561979
65380,1977917613
65381,2015753557
65382,2087847007
65383,2049082084
65384,2029177879
151066,2586912199
151080,2586788618
151082,2586442323
151083,2587707042
151067,2586603962
151068,2587480561
151070,2587598323
151071,2586907038
151073,2587283311
151074,2587566773
151076,2586928124
151078,2586072572
153791,2605431180
153807,2606244278
153809,2605413936
153811,2606088716
153792,2607232454
153793,2606750980
153794,2606816647
153798,2606142883
153800,2606046653
153801,2606098740
153803,2605712608
153806,2605560048
156168,2615642588
156178,2615764196
156179,2615575284
156169,2615947906
156170,2614118249
156171,2615776917
156172,2614746231
156174,2616155689
156175,2614801198
156176,2614671534
156177,2614645882
157557,2626622642
157568,2625040405
157569,2626364111
157570,2626085230
157558,2625332856
157559,2625385080
157560,2625792043
157561,2626044528
157562,2626146668
157563,2625683162
157565,2626147174
157566,2625058313
158991,4237260127
159016,4252617646
159017,2765831191
159018,2736918088
158994,2738734499
158999,2738577725
159000,2737468333
159008,2738196072
159012,4244361751
159013,4242123356
159014,2737263213
159015,4244623891
41564,1980564257
41565,2090380332
41566,1964072762
41567,1967628198
41568,2061780054
41569,2039760461
41570,2079139485
41571,2079551535
41572,2073270251
41573,1985521787
41574,1964794668
41575,2090468680
41576,2153970874
41577,2062209478
41578,2071350179
41579,2089571583
41580,2065829181
41581,2091569599
41582,2021494530
41583,2005230757
41584,2118401461
41585,2000301123
41586,1978483073
41587,2088771370
41588,2082246561
41589,2031769897
41590,2052428469
41591,2030566058
41592,2075803503
41593,2083167984
41594,2048383206
43497,1981449361
43498,2084645908
43499,2000072562
43500,2019593937
43501,2093334080
43505,2063901526
43506,2014133446
43509,2050004329
45910,2141357262
45913,2058448457
45915,2004273406
45917,2061214234
45918,1979427779
45919,2090960660
45920,1995802062
45921,2075220466
45923,1979593879
45925,2020684573
45926,2073682906
48260,2049583218
48261,2065228367
48262,2052390789
48263,2077044888
48264,1982172759
48265,2061666742
48266,1979925252
48267,2090894965
48268,1988897505
48269,2029165390
48270,1989661969
54389,2073725450
54391,2076930615
54392,2050098368
54393,1987379079
54394,2041536434
54395,1964472090
54400,2059880750
54401,2084010231
54402,2059592317
54403,2084278344
54404,2092723537
59818,1976114225
59821,2051406189
59825,2017917644
59827,1973202639
59829,2042432824
59832,2068014563
59833,2001336546
59834,2044676835
59838,2070572695
59839,2059504115
59841,2032109480
63958,2026922784
63959,2049204472
63960,2051479875
63961,1990152786
63962,1983838850
63963,2047098088
63964,2104206686
63965,1981958645
63966,2043892272
63967,1976586387
67196,2021074923
67205,2042704983
67206,2024133765
67197,2010997761
67198,2007309736
67199,2069158661
67200,2013460942
67201,2021547285
67202,2042148624
67203,2030204948
67204,2079725658
69146,2120543657
69155,2031506370
69156,1966326169
69158,2022151477
69159,2007854038
69147,2042490026
69148,2041406407
69149,1991721685
69150,2014026698
69151,1973060827
69152,2036568833
69153,2101347392
69154,2032181042
71622,2044518542
71639,2089926476
71640,2032113769
71624,2061409628
71627,2043593086
71629,1972658187
71630,2075096573
71632,1979376231
71633,2088397691
71635,2036876963
71637,2082656682
73343,2000770173
73351,1988547195
73352,2078215981
73344,2049264569
73353,2068703033
73345,1977160930
73346,2005724841
73347,1992832089
73348,2033161469
73349,2084879815
73350,2130772706
74146,2014932679
74188,2056554581
74190,2050515264
74191,1987299689
74147,2064560391
74148,1987007699
74149,2002122814
74151,2064320258
74152,1986947593
74153,2019937479
74154,2051140549
74186,2031641362
75255,2041182494
75263,1979262393
75264,1990344528
75569,1996601741
75254,2077307872
75256,1970737655
75257,1999655491
75258,1972261579
75259,1980998798
75260,2002183508
75261,2020008965
75262,2086682985
77952,1968567059
77961,3021264558
77962,1989229711
77964,2117698285
77966,2036836318
77967,2022296772
77954,1984583217
77955,1999031252
77956,2063531520
77957,2070479184
77958,2034840228
77959,2070425196
77960,1996395035
80291,2093499419
80300,1974774341
80301,1994654009
80292,2038756707
80293,1990334860
80294,2013760804
80295,2065411724
80297,2020508359
80296,2053960286
80298,2084032518
80299,2076927509
82347,2030454132
82356,2081423133
82358,1981885542
82361,2030968498
82841,2019647435
82842,2073353567
82843,2029115702
82844,2059170525
82845,2037912956
82846,1980750837
82847,1972820524
82348,2048712362
82848,1966402527
82849,2018024287
82850,2033861924
82851,2050717331
82349,2106527406
82350,2039616859
82351,2010077114
82352,2056604527
82353,1990629057
82354,2075933876
82355,2048156947
84734,1997419667
84744,1982763507
84745,2031947931
84746,2085830970
84735,1974959539
84736,2038496884
84737,1976292329
84738,2001481506
84739,2068244366
84741,2104949265
84742,2049649902
84743,2052379531
86153,2073120426
86163,2071787861
86164,2023689345
86165,2017408938
86154,2091974689
86155,2018336222
86156,2094077380
86157,1985432276
86158,2020196559
86159,1963777342
86161,2019933770
86162,1984055590
88437,2134322852
88447,2061525922
88675,2006838564
88676,1999312226
88677,2027335262
88950,1989918121
88951,1975302111
88438,1983498883
88439,2081571520
88440,2149326419
88441,2108694025
88442,2018225219
88444,2159073075
88445,2039665591
88446,1987260256
90833,2116765207
90880,2063624626
90881,2080921900
90882,1963787107
90883,2027273844
90834,2068817419
90835,1971092553
90836,2044111354
90871,2059391177
90873,2032763843
90875,1963756230
90878,2071325856
90879,2022626671
93423,1964331180
93451,3122636366
93448,2003110964
93449,1978817911
93492,2126398811
93493,1975247541
93494,2069032912
93426,2085394082
93429,2037749867
93433,2092727024
93437,2042294012
93439,2079986315
93441,2074581328
93443,2039784322
93444,2014052123
96656,2036195989
96665,2007393370
97971,2019896341
96666,2016970149
98257,2023148482
96667,2061517938
98258,2019713084
96668,2004972562
98259,1966330198
98260,1989101445
97962,1966059665
96657,1972607550
97963,2068522575
96658,2021357037
97964,1992396908
96659,2046318602
97965,2021247274
96660,1981231935
97966,2000407244
96661,1975218873
97967,1995159942
96662,2128882177
97968,2092771958
96663,2048560475
97969,2036557914
96664,2026661426
97970,2088328313
101008,2036201003
101018,2017057191
110459,2000963481
101019,2094434296
101020,2004273335
101021,2140789269
110442,2018311039
101009,2090546559
110443,2057216489
101010,1970750856
110444,2000963432
101011,2027619725
110445,1989921462
101012,2019964900
110446,1975949811
101013,2081185740
110448,2013810288
101015,2028112078
110449,2020769064
101016,2060388355
110450,2090890897
101017,2080677330
110458,2068858230
101913,3125082685
101922,2131115076
101923,2099528827
101924,1523800614
101925,2075247927
110465,2054715440
101914,2007165091
110466,2095090069
101915,2080861113
110496,2038612670
101916,2010331067
110502,1979943773
101917,2046747845
110520,2079720542
101918,2054136931
110532,2084423147
101919,2035519839
110533,2065341116
101920,2048036576
110534,2003120916
101921,2058080760
110535,2055722010
103875,2053291174
103890,2065434628
103891,2017662443
103893,1969577843
103894,1988010256
103878,1978536630
103880,2028302991
103881,2043733066
103882,2010647065
103885,2090936864
103886,2040413660
103889,2140174292
103888,2153075031
106035,2076856453
106062,2042251543
106065,2077647804
106066,1980139998
106067,2024616877
106036,2090995293
106037,2050447391
106038,2090265222
106039,2072794285
106058,1998775054
106059,2058507068
106060,2069535365
106061,2015723135
108104,2016963949
108113,1990826028
108115,2081507660
108105,1985702544
108106,2009923853
108107,1980613938
108108,2036983210
108109,2053562693
108110,2063097531
108111,2058220539
108112,2070328526
109370,1990465185
109392,2079428838
109393,2030745523
109395,2014922462
109375,2086800107
109378,2027412122
109381,2060589701
109383,2042079415
109385,2016260685
109387,2080278924
109388,2141650007
109389,2082766672
111834,2021164021
111849,2018843003
126583,2253468093
126584,2184162980
126586,2182756497
126356,2258059403
111837,2044948782
126570,2272895296
111838,2090213773
126571,2279067312
111840,2077010348
126572,2183219652
111842,2024468755
126573,2252475224
111843,2041408320
126574,2268845239
111845,1986192532
126575,2254416369
111847,2090229115
126577,2188544230
111848,2065869807
126579,2256489676
114097,1524860227
114113,2099726370
137852,2190243294
114108,1597923535
137854,2190090458
114109,1518122034
137855,4233158400
137821,2193090574
114099,1543274743
137822,2190998601
114100,1480834373
137823,2190105704
114101,1606363806
137841,2191444789
114102,1554388716
137843,2189906226
114103,1598169375
137857,2437959325
114104,1487156305
137845,2189795396
114106,1579712354
137847,2190766027
114107,1572367553
137850,4233983543
115728,2088180988
115738,2091484562
115814,1995533964
115729,2078343101
115731,2089516662
115732,1964717060
115733,2074384059
115734,2085863423
115735,2035252902
115736,2007119402
115737,1969168628
117127,1491179508
117139,1494494539
117140,1484504124
117128,1576211717
117129,1561781833
117131,1602979076
117132,1921062522
117133,1547579117
117135,1567196396
117137,1499791708
117138,1606407001
120475,1567143068
120485,1604015762
120487,1562180191
120488,1578219984
120489,1491627666
120476,1529727901
120477,1488407132
120478,1602509599
120479,1511685279
120481,1481090712
120482,1877066500
120483,1521106790
120484,1550501089
122040,1623977811
122055,1679370332
122057,1626633520
122042,1503229284
122045,1664213055
122047,1638160138
122048,1628320425
122050,1666944850
122051,1643009144
122052,1831056237
122054,1619258056
129658,2254613614
129672,2277617438
149835,2581316512
149843,2582964121
149785,2581607401
129660,2264230192
149789,2580276387
129661,2270957470
149795,2580489111
129663,2263127213
149796,2580423647
129664,2271656209
149825,2579936141
129666,2262957776
149828,2580449368
129668,2271690769
149829,2583053106
129669,2264718253
149831,2581645655
129671,2263902530
149832,3125180635
134267,2341095083
134276,2336009778
150121,2581130047
134278,2340909722
150123,2582250889
134280,2338807495
150105,2581148650
134268,2338470398
150107,2582187007
134269,2338046312
150109,2580306345
134270,2338128540
134271,2339863122
150115,2581946490
134272,2336018515
150116,2582354079
134273,2338564596
150117,2580466882
134274,2342045990
